,condition,initial_tempo,note_duration,melodic_interval,motion_direction,strongest_pitch,pitches_classes,importance_bass,importance_middle,importance_height
383,christmas,120.0,0.5806451612903226,2.442622950819672,0.5,2,"[0.3076923076923077, 0.0, 0.3076923076923077, 1.0, 0.0, 0.9230769230769231, 0.0, 0.6923076923076923, 0.0, 0.8461538461538463, 0.6923076923076923, 0.0]",0.532258064516129,0.46774193548387094,0.0
384,christmas,120.0,0.9104477611940298,2.121212121212121,0.48936170212765956,2,"[0.29411764705882354, 0.0, 0.29411764705882354, 0.0, 0.29411764705882354, 0.7647058823529411, 0.0, 1.0, 0.0, 0.9411764705882353, 0.3529411764705882, 0.0]",0.0,0.9701492537313433,0.029850746268656716
385,christmas,120.0,0.3654891304347826,4.136363636363637,0.5384615384615384,2,"[0.9090909090909092, 0.0, 0.8181818181818182, 0.0, 0.8181818181818182, 0.0, 0.9090909090909092, 1.0, 0.0, 1.0, 0.0, 0.9090909090909092]",0.014285714285714285,0.9142857142857143,0.07142857142857142
386,christmas,120.0,0.5625,2.306122448979592,0.45,1,"[0.16666666666666666, 0.0, 0.16666666666666666, 0.05555555555555555, 0.0, 0.1111111111111111, 0.0, 1.0, 0.7222222222222222, 0.0, 0.6666666666666666, 0.0]",0.11538461538461539,0.8846153846153846,0.0
387,christmas,120.0,0.7236842105263158,2.108108108108108,0.5357142857142857,3,"[0.6363636363636364, 0.0, 0.7272727272727273, 0.0, 0.7272727272727273, 1.0, 0.0, 0.18181818181818182, 0.0, 0.09090909090909091, 0.09090909090909091, 0.0]",0.0,1.0,0.0
388,christmas,120.0,0.6525,3.9263157894736844,0.4642857142857143,5,"[0.0, 0.7727272727272727, 0.4545454545454546, 0.0, 0.7727272727272727, 0.0, 1.0, 0.6818181818181819, 0.0, 0.36363636363636365, 0.0, 0.6818181818181819]",0.625,0.375,0.0
389,christmas,120.0,0.5846153846153846,2.2698412698412698,0.4897959183673469,2,"[0.5294117647058824, 0.29411764705882354, 0.0, 0.4117647058823529, 0.0, 0.3529411764705882, 0.0, 0.5882352941176471, 1.0, 0.0, 0.7058823529411764, 0.0]",0.13636363636363635,0.8636363636363636,0.0
390,christmas,120.0,0.9908256880733946,2.3055555555555554,0.49411764705882355,2,"[0.0, 0.53125, 0.28125, 0.0, 0.03125, 0.0, 0.25, 0.53125, 0.0, 1.0, 0.03125, 0.75]",0.08256880733944955,0.9174311926605505,0.0
391,christmas,120.0,0.9242424242424242,2.5806451612903225,0.5172413793103449,3,"[0.36363636363636365, 0.0, 0.18181818181818182, 0.0, 0.7272727272727273, 0.2727272727272727, 0.0, 1.0, 0.0, 0.4545454545454546, 0.0, 0.09090909090909091]",0.3235294117647059,0.6764705882352942,0.0
392,christmas,120.0,0.6129032258064516,3.6333333333333333,0.5,2,"[0.4375, 0.125, 0.0, 1.0, 0.0, 0.875, 0.0, 0.3125, 0.6875, 0.0, 0.375, 0.0]",0.639344262295082,0.36065573770491804,0.0
393,christmas,120.0,0.5486111111111112,2.4788732394366195,0.5,2,"[0.08333333333333333, 0.041666666666666664, 0.125, 0.0, 0.16666666666666666, 0.0, 0.29166666666666663, 0.7916666666666666, 0.0, 1.0, 0.0, 0.5]",0.20833333333333334,0.7916666666666666,0.0
394,christmas,120.0,0.9137931034482759,2.0357142857142856,0.5,4,"[0.2222222222222222, 0.0, 0.2222222222222222, 0.0, 0.2222222222222222, 0.0, 0.4444444444444444, 0.7777777777777777, 0.0, 0.3333333333333333, 0.0, 1.0]",0.0,0.8620689655172413,0.13793103448275862
395,christmas,120.0,0.4788732394366197,2.414285714285714,0.48214285714285715,10,"[0.7058823529411764, 0.0, 0.4117647058823529, 0.4117647058823529, 0.0, 0.47058823529411764, 0.0, 0.4117647058823529, 0.7058823529411764, 0.0, 1.0, 0.058823529411764705]",0.0,0.8309859154929577,0.16901408450704225
396,christmas,120.0,0.6666666666666666,3.2857142857142856,0.5714285714285714,2,"[0.6666666666666666, 0.0, 1.0, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.0]",0.6,0.4,0.0
397,christmas,120.0,0.686046511627907,1.7619047619047619,0.4642857142857143,2,"[0.0, 0.3076923076923077, 0.38461538461538464, 0.0, 0.6923076923076923, 0.0, 1.0, 0.3076923076923077, 0.0, 0.38461538461538464, 0.0, 0.23076923076923078]",0.0,1.0,0.0
398,christmas,120.0,0.4945652173913043,3.3582089552238807,0.4,3,"[0.5384615384615385, 0.0, 1.0, 0.0, 0.5384615384615385, 0.9230769230769231, 0.0, 0.8461538461538463, 0.0, 0.9230769230769231, 0.7692307692307693, 0.0]",0.4722222222222222,0.5277777777777778,0.0
399,christmas,120.0,0.6538461538461539,2.7837837837837838,0.5666666666666667,1,"[0.1111111111111111, 0.0, 0.1111111111111111, 0.0, 0.8888888888888888, 1.0, 0.0, 0.8888888888888888, 0.0, 0.5555555555555556, 0.6666666666666666, 0.0]",0.5,0.5,0.0
400,christmas,120.0,0.6111111111111112,1.9056603773584906,0.4878048780487805,2,"[0.25, 0.0, 0.25, 0.0, 0.5, 0.0, 0.6666666666666666, 0.9166666666666666, 0.0, 1.0, 0.0, 0.9166666666666666]",0.0,0.9444444444444444,0.05555555555555555
401,christmas,120.0,1.0711805555555556,3.5757575757575757,0.5161290322580645,5,"[0.375, 0.0, 0.875, 0.875, 0.0, 0.625, 0.0, 1.0, 0.625, 0.0, 0.375, 0.0]",0.5263157894736842,0.42105263157894735,0.05263157894736842
402,christmas,120.0,0.9633620689655172,3.2142857142857144,0.4897959183673469,5,"[0.2222222222222222, 0.0, 0.6666666666666666, 0.0, 0.38888888888888884, 0.5555555555555556, 0.05555555555555555, 1.0, 0.05555555555555555, 0.16666666666666666, 0.0, 0.16666666666666666]",0.559322033898305,0.4406779661016949,0.0
403,christmas,120.0,0.5754716981132075,2.8,0.5365853658536586,2,"[0.9090909090909092, 0.0, 0.8181818181818182, 0.0, 0.7272727272727273, 1.0, 0.0, 1.0, 0.0, 0.4545454545454546, 0.0, 0.09090909090909091]",0.6909090909090909,0.3090909090909091,0.0
404,christmas,120.0,0.3951271186440678,2.6371681415929205,0.46464646464646464,2,"[0.6666666666666666, 0.0, 0.2962962962962963, 0.5185185185185185, 0.0, 0.2222222222222222, 0.037037037037037035, 0.8888888888888888, 0.9259259259259258, 0.037037037037037035, 1.0, 0.037037037037037035]",0.008,0.872,0.12
405,christmas,120.0,0.3237704918032787,2.389830508474576,0.37254901960784315,3,"[0.5333333333333333, 0.0, 0.4, 0.0, 0.2, 0.4666666666666667, 0.0, 0.7333333333333333, 0.0, 0.6666666666666666, 1.0, 0.0]",0.0,0.9,0.1
406,christmas,120.0,0.5373134328358209,3.765625,0.4807692307692308,5,"[0.6470588235294118, 0.0, 0.9411764705882353, 0.0, 0.47058823529411764, 0.1764705882352941, 0.0, 1.0, 0.0, 0.29411764705882354, 0.0, 0.29411764705882354]",0.5692307692307692,0.4307692307692308,0.0
407,christmas,120.0,0.5932203389830508,2.5535714285714284,0.5333333333333333,2,"[0.7692307692307693, 0.0, 1.0, 0.0, 0.6153846153846154, 0.3076923076923077, 0.0, 0.6923076923076923, 0.0, 0.46153846153846156, 0.0, 0.6923076923076923]",0.0,0.6779661016949152,0.3220338983050847
408,christmas,120.0,0.2922077922077922,2.48,0.4626865671641791,5,"[0.875, 0.0625, 0.4375, 0.3125, 0.0, 1.0, 0.0625, 0.6875, 0.5, 0.0, 0.75, 0.0625]",0.0,0.9078947368421053,0.09210526315789473
409,christmas,120.0,0.5489130434782609,2.5454545454545454,0.5,9,"[0.8333333333333333, 0.16666666666666666, 0.6666666666666666, 0.0, 0.0, 0.25, 0.0, 0.3333333333333333, 0.0, 1.0, 0.75, 0.0]",0.0,0.8125,0.1875
410,christmas,120.0,0.3802083333333333,2.74468085106383,0.4878048780487805,10,"[0.9230769230769231, 0.0, 0.6153846153846154, 0.3076923076923077, 0.0, 0.23076923076923078, 0.0, 0.3076923076923077, 0.0, 0.3076923076923077, 1.0, 0.0]",0.0,0.7708333333333334,0.22916666666666666
411,christmas,120.0,0.5930232558139535,2.0714285714285716,0.5161290322580645,4,"[0.2, 0.0, 0.4, 0.0, 0.4, 0.9, 0.0, 0.9, 0.0, 1.0, 0.5, 0.0]",0.0,0.8604651162790697,0.13953488372093023
412,christmas,120.0,0.6518987341772152,3.4743589743589745,0.5245901639344263,5,"[0.5, 0.0, 0.5, 0.5555555555555556, 0.0, 0.9444444444444444, 0.0, 0.6666666666666666, 0.0, 0.2222222222222222, 1.0, 0.0]",0.569620253164557,0.43037974683544306,0.0
413,christmas,120.0,0.5480769230769231,1.9803921568627452,0.5348837209302325,1,"[0.5384615384615385, 0.0, 0.15384615384615385, 0.23076923076923078, 0.0, 0.3076923076923077, 0.0, 1.0, 1.0, 0.0, 0.7692307692307693, 0.0]",0.0,0.9615384615384616,0.038461538461538464
414,christmas,120.0,0.5213414634146342,1.75,0.43103448275862066,2,"[0.2727272727272727, 0.0, 0.09090909090909091, 0.0, 0.5454545454545454, 0.5909090909090909, 0.045454545454545456, 1.0, 0.0, 0.7272727272727273, 0.0, 0.5]",0.0,1.0,0.0
415,christmas,120.0,0.42857142857142855,2.033333333333333,0.4883720930232558,2,"[0.5882352941176471, 0.0, 0.29411764705882354, 0.0, 0.4117647058823529, 0.3529411764705882, 0.0, 0.7058823529411764, 0.0, 1.0, 0.0, 0.47058823529411764]",0.0,0.8153846153846154,0.18461538461538463
416,christmas,120.0,1.0769230769230769,2.0789473684210527,0.4666666666666667,2,"[0.25, 0.0, 0.5, 0.0, 1.0, 0.0, 0.75, 0.5833333333333333, 0.0, 0.16666666666666666, 0.0, 0.0]",0.0,1.0,0.0
417,christmas,120.0,0.43529411764705883,2.1666666666666665,0.4307692307692308,4,"[0.42105263157894735, 0.0, 0.3684210526315789, 0.0, 0.6842105263157894, 0.0, 0.42105263157894735, 1.0, 0.0, 0.7368421052631579, 0.0, 0.8421052631578947]",0.0,0.9529411764705882,0.047058823529411764
418,christmas,120.0,0.5925925925925926,2.2264150943396226,0.4444444444444444,2,"[1.0, 0.0, 0.75, 0.0, 0.5, 0.0, 0.125, 0.0625, 0.0, 0.6875, 0.0, 0.25]",0.0,0.6111111111111112,0.3888888888888889
419,christmas,120.0,0.4186046511627907,2.357142857142857,0.5,2,"[0.4444444444444444, 0.0, 0.8888888888888888, 0.0, 1.0, 0.0, 0.5555555555555556, 0.8888888888888888, 0.0, 0.5555555555555556, 0.0, 0.4444444444444444]",0.0,0.8837209302325582,0.11627906976744186
420,christmas,120.0,0.3860294117647059,2.246153846153846,0.4528301886792453,1,"[0.0, 0.125, 0.20833333333333331, 0.0, 0.25, 0.0, 1.0, 0.4583333333333333, 0.0, 0.4583333333333333, 0.0, 0.375]",0.0,0.8695652173913043,0.13043478260869565
421,christmas,120.0,0.3783783783783784,1.7647058823529411,0.4230769230769231,2,"[0.0, 0.0, 0.16666666666666666, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 1.0, 0.16666666666666666, 0.6666666666666666, 0.0, 0.41666666666666663]",0.0,0.972972972972973,0.02702702702702703
422,christmas,120.0,0.6590909090909091,4.061538461538461,0.4827586206896552,1,"[0.5333333333333333, 0.0, 0.5333333333333333, 0.0, 0.4666666666666667, 0.0, 1.0, 0.7333333333333333, 0.0, 0.6, 0.0, 0.5333333333333333]",0.5454545454545454,0.45454545454545453,0.0
423,christmas,120.0,0.7916666666666666,2.7142857142857144,0.4444444444444444,3,"[0.0, 1.0, 0.4, 0.0, 0.5, 0.0, 0.1, 0.0, 0.1, 0.2, 0.0, 0.30000000000000004]",0.038461538461538464,0.9230769230769231,0.038461538461538464
424,christmas,120.0,0.6234567901234568,3.472972972972973,0.4838709677419355,2,"[0.42105263157894735, 0.5263157894736842, 0.0, 0.2631578947368421, 0.0, 1.0, 0.0, 0.7894736842105263, 0.3684210526315789, 0.0, 0.5789473684210527, 0.0]",0.5066666666666667,0.49333333333333335,0.0
425,christmas,120.0,0.49603174603174605,2.7868852459016393,0.4528301886792453,2,"[0.0, 0.3076923076923077, 0.0, 0.6153846153846154, 0.6153846153846154, 0.0, 0.7692307692307693, 0.0, 1.0, 0.6923076923076923, 0.0, 0.7692307692307693]",0.0,0.8064516129032258,0.1935483870967742
426,christmas,120.0,0.6950431034482759,2.2222222222222223,0.5319148936170213,3,"[0.4666666666666667, 0.26666666666666666, 0.0, 0.3333333333333333, 0.0, 0.9333333333333333, 0.0, 0.4666666666666667, 1.0, 0.0, 0.6, 0.0]",0.01639344262295082,0.9180327868852459,0.06557377049180328
427,christmas,120.0,0.7291666666666666,2.5454545454545454,0.5111111111111111,2,"[0.3333333333333333, 0.0, 0.2777777777777778, 0.0, 0.3333333333333333, 0.611111111111111, 0.05555555555555555, 1.0, 0.0, 0.38888888888888884, 0.0, 0.38888888888888884]",0.03278688524590164,0.9672131147540983,0.0
428,christmas,120.0,0.7831632653061225,3.185185185185185,0.5238095238095238,2,"[0.4444444444444444, 0.1111111111111111, 1.0, 0.0, 0.5555555555555556, 0.2222222222222222, 0.0, 0.4444444444444444, 0.0, 0.2222222222222222, 0.0, 0.3333333333333333]",0.0,1.0,0.0
429,christmas,120.0,0.75,3.9047619047619047,0.47058823529411764,3,"[0.5, 0.0, 0.8333333333333333, 0.0, 0.3333333333333333, 1.0, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0]",0.7272727272727273,0.2727272727272727,0.0
430,christmas,120.0,0.5652173913043478,1.7272727272727273,0.42424242424242425,2,"[0.375, 0.0, 0.3125, 0.0625, 0.0, 0.0625, 0.0, 0.4375, 0.6875, 0.0, 1.0, 0.0]",0.02127659574468085,0.9787234042553191,0.0
431,christmas,120.0,0.345,2.4594594594594597,0.4915254237288136,2,"[0.55, 0.0, 0.4, 0.45, 0.0, 0.25, 0.0, 0.35000000000000003, 0.7000000000000001, 0.05, 1.0, 0.0]",0.09333333333333334,0.9066666666666666,0.0
432,christmas,120.0,0.40476190476190477,1.7804878048780488,0.53125,1,"[0.4666666666666667, 0.0, 0.3333333333333333, 0.06666666666666667, 0.13333333333333333, 0.0, 0.0, 0.26666666666666666, 0.0, 0.5333333333333333, 1.0, 0.0]",0.0,1.0,0.0
433,christmas,120.0,0.8243243243243243,3.4242424242424243,0.5357142857142857,3,"[0.2727272727272727, 0.0, 0.6363636363636364, 0.0, 0.4545454545454546, 1.0, 0.0, 0.6363636363636364, 0.0, 0.36363636363636365, 0.09090909090909091, 0.0]",0.6842105263157895,0.3157894736842105,0.0
434,christmas,120.0,0.575,2.2051282051282053,0.48148148148148145,5,"[0.5555555555555556, 0.0, 0.7777777777777777, 1.0, 0.0, 0.5555555555555556, 0.0, 0.2222222222222222, 1.0, 0.0, 0.3333333333333333, 0.0]",0.0,0.775,0.225
435,christmas,120.0,0.6163793103448276,1.8421052631578947,0.4878048780487805,1,"[0.38095238095238093, 0.0, 0.0, 0.0, 0.19047619047619047, 0.19047619047619047, 0.047619047619047616, 0.3333333333333333, 0.0, 1.0, 0.6190476190476191, 0.0]",0.15517241379310345,0.8448275862068966,0.0
436,christmas,120.0,0.6189024390243902,3.037974683544304,0.47368421052631576,5,"[0.0, 0.8333333333333333, 0.4444444444444444, 0.0, 0.5, 0.0, 1.0, 0.611111111111111, 0.0, 0.611111111111111, 0.0, 0.6666666666666666]",0.5595238095238095,0.44047619047619047,0.0
437,christmas,120.0,0.7209302325581395,1.7619047619047619,0.5,2,"[0.08333333333333333, 0.0, 0.41666666666666663, 1.0, 0.0, 0.75, 0.0, 0.5, 0.0, 0.5, 0.3333333333333333, 0.0]",0.0,1.0,0.0
438,christmas,120.0,0.5111111111111111,2.13953488372093,0.4857142857142857,9,"[1.0, 0.0, 0.23076923076923078, 0.0, 0.15384615384615385, 0.07692307692307693, 0.0, 0.3076923076923077, 0.07692307692307693, 0.7692307692307693, 0.7692307692307693, 0.0]",0.0,0.9318181818181818,0.06818181818181818
439,christmas,120.0,0.7370689655172413,2.0350877192982457,0.5227272727272727,10,"[1.0, 0.0, 0.6666666666666666, 0.5833333333333333, 0.0, 0.6666666666666666, 0.0, 0.5833333333333333, 0.5, 0.0, 0.8333333333333333, 0.0]",0.0,0.9310344827586207,0.06896551724137931
440,christmas,120.0,0.7432432432432432,2.1944444444444446,0.5,3,"[0.625, 0.0, 0.375, 0.0, 0.5, 0.0, 0.875, 0.875, 0.0, 1.0, 0.0, 0.375]",0.0,0.918918918918919,0.08108108108108109
441,christmas,120.0,0.4476744186046512,2.0,0.4722222222222222,2,"[0.4, 0.0, 0.30000000000000004, 0.0, 0.6000000000000001, 1.0, 0.0, 0.8, 0.0, 0.7000000000000001, 0.0, 0.5]",0.0,0.9534883720930233,0.046511627906976744
442,christmas,120.0,0.627906976744186,2.4523809523809526,0.4411764705882353,2,"[0.0, 0.6666666666666666, 0.16666666666666666, 0.0, 0.3333333333333333, 0.0, 0.5, 0.16666666666666666, 0.0, 1.0, 0.0, 0.75]",0.20930232558139536,0.7906976744186046,0.0
443,christmas,120.0,0.5659090909090909,2.9716981132075473,0.4888888888888889,2,"[0.041666666666666664, 0.29166666666666663, 0.5833333333333333, 0.0, 0.75, 0.0, 1.0, 0.0, 0.75, 0.6666666666666666, 0.0, 0.5416666666666666]",0.4954954954954955,0.5045045045045045,0.0
444,christmas,120.0,0.615,1.8541666666666667,0.4857142857142857,11,"[1.0, 0.0, 0.6923076923076923, 0.0, 0.3076923076923077, 0.0, 0.46153846153846156, 0.15384615384615385, 0.0, 0.5384615384615385, 0.0, 0.7692307692307693]",0.0,0.7450980392156863,0.2549019607843137
445,christmas,120.0,0.3632075471698113,2.1176470588235294,0.5609756097560976,2,"[0.2857142857142857, 0.0, 0.2857142857142857, 0.047619047619047616, 0.0, 0.0, 0.0, 0.47619047619047616, 1.0, 0.0, 0.5714285714285714, 0.0]",0.0,0.9285714285714286,0.07142857142857142
446,christmas,120.0,0.5138888888888888,2.2857142857142856,0.5483870967741935,1,"[0.4444444444444444, 0.0, 0.5555555555555556, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.5555555555555556, 0.0, 0.7777777777777777, 1.0, 0.0]",0.0,0.8888888888888888,0.1111111111111111
447,christmas,120.0,0.9858490566037735,1.9215686274509804,0.5238095238095238,2,"[0.21052631578947367, 0.21052631578947367, 0.0, 0.10526315789473684, 0.0, 0.05263157894736842, 0.0, 0.47368421052631576, 0.7894736842105263, 0.0, 1.0, 0.0]",0.037037037037037035,0.9629629629629629,0.0
448,christmas,120.0,0.6071428571428571,1.7258064516129032,0.46153846153846156,2,"[0.5625, 0.0, 0.375, 0.875, 0.0, 1.0, 0.0625, 0.625, 0.3125, 0.0, 0.125, 0.0]",0.0,1.0,0.0
449,christmas,120.0,0.38,1.9375,0.5,3,"[0.125, 0.0, 0.3125, 0.0, 0.625, 0.375, 0.0, 1.0, 0.0, 0.375, 0.0, 0.25]",0.0,1.0,0.0
450,christmas,120.0,0.5192307692307693,2.984126984126984,0.4827586206896552,3,"[0.5625, 0.0, 0.3125, 0.0, 0.375, 0.5, 0.0, 0.875, 0.0, 0.5625, 1.0, 0.0]",0.0,0.9104477611940298,0.08955223880597014
451,christmas,120.0,0.4126506024096386,2.050632911392405,0.484375,2,"[0.16666666666666666, 0.0, 0.16666666666666666, 0.375, 0.0, 0.75, 0.0, 1.0, 0.0, 0.41666666666666663, 0.375, 0.08333333333333333]",0.0,0.9625,0.0375
452,christmas,120.0,0.46120689655172414,1.7017543859649122,0.5384615384615384,2,"[0.16666666666666666, 0.0, 0.2222222222222222, 1.0, 0.0, 0.7777777777777777, 0.05555555555555555, 0.4444444444444444, 0.0, 0.3333333333333333, 0.2222222222222222, 0.0]",0.0,1.0,0.0
453,christmas,120.0,0.6587301587301587,2.693548387096774,0.4897959183673469,1,"[0.3076923076923077, 0.0, 0.46153846153846156, 0.7692307692307693, 0.0, 0.7692307692307693, 0.0, 0.6153846153846154, 0.0, 0.9230769230769231, 1.0, 0.0]",0.42857142857142855,0.5714285714285714,0.0
454,christmas,120.0,0.9347826086956522,2.9545454545454546,0.47058823529411764,6,"[0.3333333333333333, 0.0, 1.0, 0.3333333333333333, 0.0, 0.6666666666666666, 0.0, 0.5, 0.8333333333333333, 0.0, 0.16666666666666666, 0.0]",0.6086956521739131,0.391304347826087,0.0
455,christmas,120.0,0.4507874015748031,2.2338709677419355,0.45652173913043476,5,"[0.41666666666666663, 0.0, 0.9583333333333333, 0.0, 0.7083333333333333, 0.5, 0.0, 1.0, 0.0, 0.9166666666666666, 0.0, 0.7083333333333333]",0.0,0.736,0.264
456,christmas,120.0,0.4947916666666667,2.642857142857143,0.625,3,"[0.2, 0.0, 0.2, 0.0, 0.4, 0.0, 0.30000000000000004, 1.0, 0.0, 0.2, 0.1, 0.1]",0.4,0.6,0.0
457,christmas,120.0,0.484375,2.2142857142857144,0.36363636363636365,9,"[0.8, 0.0, 0.6000000000000001, 0.0, 0.2, 0.4, 0.0, 0.4, 0.0, 1.0, 0.0, 0.0]",0.0,0.8823529411764706,0.11764705882352941
458,christmas,120.0,0.8484848484848485,1.53125,0.42857142857142855,2,"[0.8571428571428571, 0.0, 1.0, 0.0, 0.7142857142857142, 0.2857142857142857, 0.0, 0.42857142857142855, 0.0, 0.8571428571428571, 0.0, 0.5714285714285714]",0.0,0.7575757575757576,0.24242424242424243
459,christmas,120.0,0.6377551020408163,2.8085106382978724,0.4634146341463415,9,"[0.6153846153846154, 0.0, 0.46153846153846156, 0.0, 0.07692307692307693, 0.0, 0.6153846153846154, 0.38461538461538464, 0.0, 1.0, 0.0, 0.5384615384615385]",0.0,0.9166666666666666,0.08333333333333333
460,christmas,120.0,0.5390625,1.9,0.5454545454545454,1,"[0.30000000000000004, 0.0, 0.30000000000000004, 0.0, 0.1, 0.0, 0.7000000000000001, 1.0, 0.0, 0.5, 0.0, 0.2]",0.0,1.0,0.0
461,christmas,120.0,0.4114583333333333,1.951219512195122,0.5,3,"[0.0, 0.5, 0.625, 0.0, 0.75, 0.0, 0.875, 0.75, 0.0, 1.0, 0.0, 0.75]",0.0,0.9047619047619048,0.09523809523809523
462,christmas,120.0,0.6583333333333333,3.1379310344827585,0.4782608695652174,3,"[0.7142857142857142, 0.0, 0.42857142857142855, 0.0, 0.8571428571428571, 0.7142857142857142, 0.0, 1.0, 0.0, 0.14285714285714285, 0.42857142857142855, 0.0]",0.6333333333333333,0.36666666666666664,0.0
463,christmas,120.0,1.15,3.0,0.0,3,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,1.0,0.0
464,christmas,120.0,0.6822916666666666,2.9361702127659575,0.5405405405405406,2,"[0.2727272727272727, 0.0, 0.5454545454545454, 1.0, 0.0, 0.7272727272727273, 0.0, 0.6363636363636364, 0.09090909090909091, 0.5454545454545454, 0.5454545454545454, 0.0]",0.5625,0.4375,0.0
465,christmas,120.0,0.6904761904761905,2.5,0.5,2,"[0.0, 0.14285714285714285, 0.14285714285714285, 0.0, 0.14285714285714285, 0.0, 0.7142857142857142, 0.0, 1.0, 0.42857142857142855, 0.0, 0.42857142857142855]",0.0,1.0,0.0
466,christmas,120.0,0.4830508474576271,2.9649122807017543,0.45,3,"[0.0, 0.7142857142857142, 0.2857142857142857, 0.0, 1.0, 0.0, 0.42857142857142855, 0.7857142857142857, 0.0, 0.2857142857142857, 0.0, 0.6428571428571428]",0.5862068965517241,0.41379310344827586,0.0
467,christmas,120.0,0.8340336134453782,2.2672413793103448,0.4186046511627907,4,"[0.4545454545454546, 0.0, 0.7272727272727273, 0.9090909090909092, 0.0, 0.5909090909090909, 0.0, 1.0, 0.0, 0.8181818181818182, 0.9090909090909092, 0.0]",0.0,0.9243697478991597,0.07563025210084033
468,christmas,120.0,0.5859375,2.225806451612903,0.6190476190476191,6,"[0.5, 0.0, 0.7000000000000001, 0.2, 0.0, 0.2, 0.0, 0.30000000000000004, 1.0, 0.0, 0.30000000000000004, 0.0]",0.09375,0.90625,0.0
469,christmas,120.0,0.5051020408163265,3.4318181818181817,0.5384615384615384,2,"[0.08333333333333333, 0.0, 0.5, 0.0, 0.16666666666666666, 0.3333333333333333, 0.08333333333333333, 0.75, 0.08333333333333333, 1.0, 0.0, 0.75]",0.26666666666666666,0.7333333333333333,0.0
470,christmas,120.0,1.0,1.2857142857142858,1.0,7,"[0.3333333333333333, 0.0, 0.6666666666666666, 0.0, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 1.0, 0.0, 0.0]",0.0,0.75,0.25
471,christmas,120.0,1.0514705882352942,2.5454545454545454,0.36,2,"[0.0, 0.5, 0.30000000000000004, 0.0, 0.4, 0.0, 0.2, 0.0, 0.4, 0.6000000000000001, 0.0, 1.0]",0.0,0.7941176470588235,0.20588235294117646
472,christmas,120.0,0.6145833333333334,2.7058823529411766,0.5483870967741935,1,"[0.42857142857142855, 0.0, 0.8571428571428571, 0.0, 1.0, 1.0, 0.0, 0.8571428571428571, 0.0, 0.7142857142857142, 0.0, 0.42857142857142855]",0.6216216216216216,0.3783783783783784,0.0
473,christmas,120.0,0.4772727272727273,2.5,0.375,9,"[1.0, 0.0, 0.375, 0.0, 0.5, 0.125, 0.0, 0.25, 0.125, 0.625, 0.0, 0.25]",0.038461538461538464,0.9615384615384616,0.0
474,christmas,120.0,0.6359649122807017,2.92,0.4186046511627907,2,"[0.42857142857142855, 0.2857142857142857, 0.0, 0.6428571428571428, 0.0, 1.0, 0.0, 0.7142857142857142, 0.6428571428571428, 0.0, 0.21428571428571427, 0.0]",0.5818181818181818,0.41818181818181815,0.0
475,christmas,120.0,0.4669811320754717,2.92,0.4523809523809524,4,"[0.4, 0.0, 0.5, 0.0, 0.5, 1.0, 0.0, 0.9, 0.0, 1.0, 1.0, 0.0]",0.39622641509433965,0.6037735849056604,0.0
476,christmas,120.0,0.4296875,1.8064516129032258,0.5238095238095238,2,"[0.0, 0.0, 1.0, 0.0, 0.8888888888888888, 0.0, 0.4444444444444444, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.2222222222222222]",0.0,1.0,0.0
477,christmas,120.0,0.5364583333333334,3.260869565217391,0.4838709677419355,7,"[0.7777777777777777, 0.0, 1.0, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 0.8888888888888888, 0.0, 1.0, 0.1111111111111111, 0.5555555555555556]",0.4897959183673469,0.5102040816326531,0.0
478,christmas,120.0,0.5294117647058824,2.6721311475409837,0.5192307692307693,9,"[1.0, 0.0, 0.6153846153846154, 0.07692307692307693, 0.3076923076923077, 0.6153846153846154, 0.0, 0.6923076923076923, 0.0, 0.8461538461538463, 0.07692307692307693, 0.6923076923076923]",0.0,0.875,0.125
479,christmas,120.0,0.7916666666666666,2.8333333333333335,0.41935483870967744,5,"[0.4, 0.0, 0.1, 0.0, 0.30000000000000004, 0.8, 0.0, 0.7000000000000001, 0.0, 0.8, 1.0, 0.0]",0.36585365853658536,0.6341463414634146,0.0
480,christmas,120.0,0.4053398058252427,2.0784313725490198,0.4691358024691358,2,"[0.5714285714285714, 0.0, 0.09523809523809523, 0.7619047619047619, 0.047619047619047616, 0.7142857142857142, 0.0, 0.8571428571428571, 0.047619047619047616, 1.0, 0.8095238095238095, 0.0]",0.0,0.9805825242718447,0.019417475728155338
481,christmas,120.0,0.42467948717948717,2.1944444444444446,0.36666666666666664,9,"[0.46153846153846156, 0.07692307692307693, 0.38461538461538464, 0.0, 0.38461538461538464, 0.0, 0.23076923076923078, 0.38461538461538464, 0.0, 1.0, 0.07692307692307693, 0.23076923076923078]",0.14285714285714285,0.8095238095238095,0.047619047619047616
